date,ticker,close
2014-12-11,AAPL,111.62
2014-12-11,MSFT,47.17
2014-12-12,AAPL,109.73
2014-12-12,MSFT,46.95
2014-12-15,AAPL,108.225
2014-12-15,MSFT,46.67
2014-12-16,AAPL,106.745
2014-12-16,MSFT,45.16
2014-12-17,AAPL,109.41
2014-12-17,MSFT,45.74
2014-12-18,AAPL,112.65
2014-12-18,MSFT,47.52
2014-12-19,AAPL,111.78
2014-12-19,MSFT,47.66
2014-12-22,AAPL,112.94
2014-12-22,MSFT,47.98
2014-12-23,AAPL,112.54
2014-12-23,MSFT,48.45
2014-12-24,AAPL,112.01
2014-12-24,MSFT,48.14
2014-12-26,AAPL,113.99
2014-12-26,MSFT,47.88
2014-12-29,AAPL,113.91
2014-12-29,MSFT,47.45
2014-12-30,AAPL,112.52
2014-12-30,MSFT,47.02
2014-12-31,AAPL,110.38
2014-12-31,MSFT,46.45
2015-01-02,AAPL,109.33
2015-01-02,MSFT,46.76
2015-01-05,AAPL,106.25
2015-01-05,MSFT,46.325
2015-01-06,AAPL,106.26
2015-01-06,MSFT,45.65
2015-01-07,AAPL,107.75
2015-01-07,MSFT,46.23
2015-01-08,AAPL,111.89
2015-01-08,MSFT,47.59
2015-01-09,AAPL,112.01
2015-01-09,MSFT,47.19
2015-01-12,AAPL,109.25
2015-01-12,MSFT,46.6
2015-01-13,AAPL,110.22
2015-01-13,MSFT,46.355
2015-01-14,AAPL,109.8
2015-01-14,MSFT,45.955
2015-01-15,AAPL,106.82
2015-01-15,MSFT,45.48
2015-01-16,AAPL,105.99
2015-01-16,MSFT,46.24
2015-01-20,AAPL,108.72
2015-01-20,MSFT,46.39
2015-01-21,AAPL,109.55
2015-01-21,MSFT,45.92
2015-01-22,AAPL,112.4
2015-01-22,MSFT,47.13
2015-01-23,AAPL,112.98
2015-01-23,MSFT,47.18
2015-01-26,AAPL,113.1
2015-01-26,MSFT,47.01
2015-01-27,AAPL,109.14
2015-01-27,MSFT,42.66
2015-01-28,AAPL,115.31
2015-01-28,MSFT,41.19
2015-01-29,AAPL,118.9
2015-01-29,MSFT,42.01
2015-01-30,AAPL,117.16
2015-01-30,MSFT,40.4
2015-02-02,AAPL,118.63
2015-02-02,MSFT,41.28
2015-02-03,AAPL,118.65
2015-02-03,MSFT,41.6
2015-02-04,AAPL,119.56
2015-02-04,MSFT,41.84
2015-02-05,AAPL,119.94
2015-02-05,MSFT,42.45
2015-02-06,AAPL,118.93
2015-02-06,MSFT,42.41
2015-02-09,AAPL,119.72
2015-02-09,MSFT,42.36
2015-02-10,AAPL,122.02
2015-02-10,MSFT,42.6
2015-02-11,AAPL,124.88
2015-02-11,MSFT,42.38
2015-02-12,AAPL,126.46
2015-02-12,MSFT,43.09
2015-02-13,AAPL,127.08
2015-02-13,MSFT,43.87
2015-02-17,AAPL,127.83
2015-02-17,MSFT,43.58
2015-02-18,AAPL,128.715
2015-02-18,MSFT,43.53
2015-02-19,AAPL,128.45
2015-02-19,MSFT,43.5
2015-02-20,AAPL,129.495
2015-02-20,MSFT,43.855
2015-02-23,AAPL,133.0
2015-02-23,MSFT,44.15
2015-02-24,AAPL,132.17
2015-02-24,MSFT,44.09
2015-02-25,AAPL,128.78999
2015-02-25,MSFT,43.99
2015-02-26,AAPL,130.41499
2015-02-26,MSFT,44.055
2015-02-27,AAPL,128.46001
2015-02-27,MSFT,43.85
2015-03-02,AAPL,129.09
2015-03-02,MSFT,43.88
2015-03-03,AAPL,129.36
2015-03-03,MSFT,43.28
2015-03-04,AAPL,128.53999
2015-03-04,MSFT,43.055
2015-03-05,AAPL,126.41
2015-03-05,MSFT,43.11
2015-03-06,AAPL,126.6
2015-03-06,MSFT,42.36
2015-03-09,AAPL,127.14
2015-03-09,MSFT,42.85
2015-03-10,AAPL,124.51
2015-03-10,MSFT,42.03
2015-03-11,AAPL,122.24
2015-03-11,MSFT,41.98
2015-03-12,AAPL,124.45
2015-03-12,MSFT,41.02
2015-03-13,AAPL,123.59
2015-03-13,MSFT,41.38
2015-03-16,AAPL,124.95
2015-03-16,MSFT,41.56
2015-03-17,AAPL,127.04
2015-03-17,MSFT,41.695
2015-03-18,AAPL,128.47
2015-03-18,MSFT,42.5
2015-03-19,AAPL,127.495
2015-03-19,MSFT,42.285
2015-03-20,AAPL,125.9
2015-03-20,MSFT,42.88
2015-03-23,AAPL,127.21
2015-03-23,MSFT,42.855
2015-03-24,AAPL,126.69
2015-03-24,MSFT,42.9
2015-03-25,AAPL,123.38
2015-03-25,MSFT,41.46
2015-03-26,AAPL,124.24
2015-03-26,MSFT,41.21
2015-03-27,AAPL,123.25
2015-03-27,MSFT,40.97
2015-03-30,AAPL,126.37
2015-03-30,MSFT,40.96
2015-03-31,AAPL,124.43
2015-03-31,MSFT,40.655
2015-04-01,AAPL,124.25
2015-04-01,MSFT,40.72
2015-04-02,AAPL,125.32
2015-04-02,MSFT,40.29
2015-04-06,AAPL,127.35
2015-04-06,MSFT,41.545
2015-04-07,AAPL,126.01
2015-04-07,MSFT,41.53
2015-04-08,AAPL,125.6
2015-04-08,MSFT,41.42
2015-04-09,AAPL,126.56
2015-04-09,MSFT,41.48
2015-04-10,AAPL,127.1
2015-04-10,MSFT,41.72
2015-04-13,AAPL,126.85
2015-04-13,MSFT,41.76
2015-04-14,AAPL,126.3
2015-04-14,MSFT,41.65
2015-04-15,AAPL,126.78
2015-04-15,MSFT,42.255
2015-04-16,AAPL,126.17
2015-04-16,MSFT,42.16
2015-04-17,AAPL,124.75
2015-04-17,MSFT,41.615
2015-04-20,AAPL,127.6
2015-04-20,MSFT,42.905
2015-04-21,AAPL,126.91
2015-04-21,MSFT,42.635
2015-04-22,AAPL,128.62
2015-04-22,MSFT,42.985
2015-04-23,AAPL,129.67
2015-04-23,MSFT,43.34
2015-04-24,AAPL,130.28
2015-04-24,MSFT,47.87
2015-04-27,AAPL,132.64999
2015-04-27,MSFT,48.03
2015-04-28,AAPL,130.56
2015-04-28,MSFT,49.155
2015-04-29,AAPL,128.64
2015-04-29,MSFT,49.06
2015-04-30,AAPL,125.15
2015-04-30,MSFT,48.64
2015-05-01,AAPL,128.95
2015-05-01,MSFT,48.655
2015-05-04,AAPL,128.7
2015-05-04,MSFT,48.24
2015-05-05,AAPL,125.8
2015-05-05,MSFT,47.6
2015-05-06,AAPL,125.01
2015-05-06,MSFT,46.28
2015-05-07,AAPL,125.26
2015-05-07,MSFT,46.7
2015-05-08,AAPL,127.62
2015-05-08,MSFT,47.75
2015-05-11,AAPL,126.32
2015-05-11,MSFT,47.37
2015-05-12,AAPL,125.865
2015-05-12,MSFT,47.35
2015-05-13,AAPL,126.01
2015-05-13,MSFT,47.625
2015-05-14,AAPL,128.95
2015-05-14,MSFT,48.72
2015-05-15,AAPL,128.77
2015-05-15,MSFT,48.295
2015-05-18,AAPL,130.19
2015-05-18,MSFT,48.01
2015-05-19,AAPL,130.07001
2015-05-19,MSFT,47.58
2015-05-20,AAPL,130.06
2015-05-20,MSFT,47.58
2015-05-21,AAPL,131.39
2015-05-21,MSFT,47.42
2015-05-22,AAPL,132.53999
2015-05-22,MSFT,46.9
2015-05-26,AAPL,129.62
2015-05-26,MSFT,46.59
2015-05-27,AAPL,132.045
2015-05-27,MSFT,47.61
2015-05-28,AAPL,131.78
2015-05-28,MSFT,47.45
2015-05-29,AAPL,130.28
2015-05-29,MSFT,46.86
2015-06-01,AAPL,130.535
2015-06-01,MSFT,47.23
2015-06-02,AAPL,129.96001
2015-06-02,MSFT,46.92
2015-06-03,AAPL,130.12
2015-06-03,MSFT,46.85
2015-06-04,AAPL,129.36
2015-06-04,MSFT,46.36
2015-06-05,AAPL,128.64999
2015-06-05,MSFT,46.14
2015-06-08,AAPL,127.8
2015-06-08,MSFT,45.73
2015-06-09,AAPL,127.42
2015-06-09,MSFT,45.65
2015-06-10,AAPL,128.88
2015-06-10,MSFT,46.61
2015-06-11,AAPL,128.59
2015-06-11,MSFT,46.44
2015-06-12,AAPL,127.17
2015-06-12,MSFT,45.97
2015-06-15,AAPL,126.92
2015-06-15,MSFT,45.475
2015-06-16,AAPL,127.6
2015-06-16,MSFT,45.83
2015-06-17,AAPL,127.3
2015-06-17,MSFT,45.97
2015-06-18,AAPL,127.88
2015-06-18,MSFT,46.72
2015-06-19,AAPL,126.6
2015-06-19,MSFT,46.1
2015-06-22,AAPL,127.61
2015-06-22,MSFT,46.23
2015-06-23,AAPL,127.03
2015-06-23,MSFT,45.91
2015-06-24,AAPL,128.11
2015-06-24,MSFT,45.635
2015-06-25,AAPL,127.5
2015-06-25,MSFT,45.65
2015-06-26,AAPL,126.75
2015-06-26,MSFT,45.26
2015-06-29,AAPL,124.53
2015-06-29,MSFT,44.37
2015-06-30,AAPL,125.425
2015-06-30,MSFT,44.15
2015-07-01,AAPL,126.6
2015-07-01,MSFT,44.445
2015-07-02,AAPL,126.44
2015-07-02,MSFT,44.4
2015-07-06,AAPL,126.0
2015-07-06,MSFT,44.39
2015-07-07,AAPL,125.69
2015-07-07,MSFT,44.3
2015-07-08,AAPL,122.57
2015-07-08,MSFT,44.24
2015-07-09,AAPL,120.07
2015-07-09,MSFT,44.52
2015-07-10,AAPL,123.28
2015-07-10,MSFT,44.61
2015-07-13,AAPL,125.66
2015-07-13,MSFT,45.54
2015-07-14,AAPL,125.61
2015-07-14,MSFT,45.62
2015-07-15,AAPL,126.82
2015-07-15,MSFT,45.76
2015-07-16,AAPL,128.50999
2015-07-16,MSFT,46.66
2015-07-17,AAPL,129.62
2015-07-17,MSFT,46.62
2015-07-20,AAPL,132.07001
2015-07-20,MSFT,46.92
2015-07-21,AAPL,130.75
2015-07-21,MSFT,47.28
2015-07-22,AAPL,125.22
2015-07-22,MSFT,45.54
2015-07-23,AAPL,125.16
2015-07-23,MSFT,46.11
2015-07-24,AAPL,124.5
2015-07-24,MSFT,45.94
2015-07-27,AAPL,122.77
2015-07-27,MSFT,45.35
2015-07-28,AAPL,123.38
2015-07-28,MSFT,45.34
2015-07-29,AAPL,122.99
2015-07-29,MSFT,46.29
2015-07-30,AAPL,122.37
2015-07-30,MSFT,46.88
2015-07-31,AAPL,121.3
2015-07-31,MSFT,46.7
2015-08-03,AAPL,118.44
2015-08-03,MSFT,46.81
2015-08-04,AAPL,114.64
2015-08-04,MSFT,47.54
2015-08-05,AAPL,115.4
2015-08-05,MSFT,47.58
2015-08-06,AAPL,115.13
2015-08-06,MSFT,46.62
2015-08-07,AAPL,115.52
2015-08-07,MSFT,46.74
2015-08-10,AAPL,119.72
2015-08-10,MSFT,47.33
2015-08-11,AAPL,113.49
2015-08-11,MSFT,46.41
2015-08-12,AAPL,115.24
2015-08-12,MSFT,46.74
2015-08-13,AAPL,115.15
2015-08-13,MSFT,46.73
2015-08-14,AAPL,115.96
2015-08-14,MSFT,47.0
2015-08-17,AAPL,117.16
2015-08-17,MSFT,47.32
2015-08-18,AAPL,116.5
2015-08-18,MSFT,47.27
2015-08-19,AAPL,115.01
2015-08-19,MSFT,46.61
2015-08-20,AAPL,112.65
2015-08-20,MSFT,45.66
2015-08-21,AAPL,105.76
2015-08-21,MSFT,43.07
2015-08-24,AAPL,103.12
2015-08-24,MSFT,41.68
2015-08-25,AAPL,103.74
2015-08-25,MSFT,40.47
2015-08-26,AAPL,109.69
2015-08-26,MSFT,42.71
2015-08-27,AAPL,112.92
2015-08-27,MSFT,43.9
2015-08-28,AAPL,113.29
2015-08-28,MSFT,43.93
2015-08-31,AAPL,112.76
2015-08-31,MSFT,43.52
2015-09-01,AAPL,107.72
2015-09-01,MSFT,41.82
2015-09-02,AAPL,112.34
2015-09-02,MSFT,43.36
2015-09-03,AAPL,110.37
2015-09-03,MSFT,43.5
2015-09-04,AAPL,109.27
2015-09-04,MSFT,42.61
2015-09-08,AAPL,112.31
2015-09-08,MSFT,43.89
2015-09-09,AAPL,110.15
2015-09-09,MSFT,43.07
2015-09-10,AAPL,112.57
2015-09-10,MSFT,43.29
2015-09-11,AAPL,114.21
2015-09-11,MSFT,43.48
2015-09-14,AAPL,115.31
2015-09-14,MSFT,43.04
2015-09-15,AAPL,116.28
2015-09-15,MSFT,43.98
2015-09-16,AAPL,116.41
2015-09-16,MSFT,44.3
2015-09-17,AAPL,113.92
2015-09-17,MSFT,44.25
2015-09-18,AAPL,113.45
2015-09-18,MSFT,43.48
2015-09-21,AAPL,115.21
2015-09-21,MSFT,44.11
2015-09-22,AAPL,113.4
2015-09-22,MSFT,43.9
2015-09-23,AAPL,114.32
2015-09-23,MSFT,43.87
2015-09-24,AAPL,115.0
2015-09-24,MSFT,43.91
2015-09-25,AAPL,114.71
2015-09-25,MSFT,43.94
2015-09-28,AAPL,112.44
2015-09-28,MSFT,43.29
2015-09-29,AAPL,109.06
2015-09-29,MSFT,43.44
2015-09-30,AAPL,110.3
2015-09-30,MSFT,44.26
2015-10-01,AAPL,109.58
2015-10-01,MSFT,44.61
2015-10-02,AAPL,110.38
2015-10-02,MSFT,45.57
2015-10-05,AAPL,110.78
2015-10-05,MSFT,46.63
2015-10-06,AAPL,111.31
2015-10-06,MSFT,46.75
2015-10-07,AAPL,110.78
2015-10-07,MSFT,46.8
2015-10-08,AAPL,109.5
2015-10-08,MSFT,47.45
2015-10-09,AAPL,112.12
2015-10-09,MSFT,47.11
2015-10-12,AAPL,111.6
2015-10-12,MSFT,47.0
2015-10-13,AAPL,111.79
2015-10-13,MSFT,46.89
2015-10-14,AAPL,110.21
2015-10-14,MSFT,46.68
2015-10-15,AAPL,111.86
2015-10-15,MSFT,47.01
2015-10-16,AAPL,111.04
2015-10-16,MSFT,47.51
2015-10-19,AAPL,111.73
2015-10-19,MSFT,47.62
2015-10-20,AAPL,113.77
2015-10-20,MSFT,47.77
2015-10-21,AAPL,113.76
2015-10-21,MSFT,47.2
2015-10-22,AAPL,115.5
2015-10-22,MSFT,48.03
2015-10-23,AAPL,119.08
2015-10-23,MSFT,52.87
2015-10-26,AAPL,115.28
2015-10-26,MSFT,54.25
2015-10-27,AAPL,114.55
2015-10-27,MSFT,53.69
2015-10-28,AAPL,119.27
2015-10-28,MSFT,53.98
2015-10-29,AAPL,120.53
2015-10-29,MSFT,53.36
2015-10-30,AAPL,119.5
2015-10-30,MSFT,52.64
2015-11-02,AAPL,121.18
2015-11-02,MSFT,53.24
2015-11-03,AAPL,122.57
2015-11-03,MSFT,54.15
2015-11-04,AAPL,122.0
2015-11-04,MSFT,54.4
2015-11-05,AAPL,120.92
2015-11-05,MSFT,54.38
2015-11-06,AAPL,121.06
2015-11-06,MSFT,54.92
2015-11-09,AAPL,120.57
2015-11-09,MSFT,54.16
2015-11-10,AAPL,116.77
2015-11-10,MSFT,53.51
2015-11-11,AAPL,116.11
2015-11-11,MSFT,53.65
2015-11-12,AAPL,115.72
2015-11-12,MSFT,53.32
2015-11-13,AAPL,112.34
2015-11-13,MSFT,52.84
2015-11-16,AAPL,114.175
2015-11-16,MSFT,53.765
2015-11-17,AAPL,113.69
2015-11-17,MSFT,52.97
2015-11-18,AAPL,117.29
2015-11-18,MSFT,53.85
2015-11-19,AAPL,118.78
2015-11-19,MSFT,53.94
2015-11-20,AAPL,119.3
2015-11-20,MSFT,54.19
2015-11-23,AAPL,117.75
2015-11-23,MSFT,54.19
2015-11-24,AAPL,118.88
2015-11-24,MSFT,54.25
2015-11-25,AAPL,118.03
2015-11-25,MSFT,53.69
2015-11-27,AAPL,117.81
2015-11-27,MSFT,53.93
2015-11-30,AAPL,118.3
2015-11-30,MSFT,54.35
2015-12-01,AAPL,117.34
2015-12-01,MSFT,55.22
2015-12-02,AAPL,116.28
2015-12-02,MSFT,55.21
2015-12-03,AAPL,115.2
2015-12-03,MSFT,54.2
2015-12-04,AAPL,119.03
2015-12-04,MSFT,55.91
2015-12-07,AAPL,118.28
2015-12-07,MSFT,55.81
2015-12-08,AAPL,118.23
2015-12-08,MSFT,55.79
2015-12-09,AAPL,115.62
2015-12-09,MSFT,54.98
2015-12-10,AAPL,116.17
2015-12-10,MSFT,55.27
2015-12-11,AAPL,113.18
2015-12-11,MSFT,54.06
2015-12-14,AAPL,112.48
2015-12-14,MSFT,55.14
2015-12-15,AAPL,110.49
2015-12-15,MSFT,55.2
2015-12-16,AAPL,111.34
2015-12-16,MSFT,56.13
2015-12-17,AAPL,108.98
2015-12-17,MSFT,55.7
2015-12-18,AAPL,106.03
2015-12-18,MSFT,54.13
2015-12-21,AAPL,107.33
2015-12-21,MSFT,54.83
2015-12-22,AAPL,107.23
2015-12-22,MSFT,55.35
2015-12-23,AAPL,108.61
2015-12-23,MSFT,55.82
2015-12-24,AAPL,108.03
2015-12-24,MSFT,55.67
2015-12-28,AAPL,106.82
2015-12-28,MSFT,55.95
2015-12-29,AAPL,108.74
2015-12-29,MSFT,56.55
2015-12-30,AAPL,107.32
2015-12-30,MSFT,56.31
2015-12-31,AAPL,105.26
2015-12-31,MSFT,55.48
2016-01-04,AAPL,105.35
2016-01-04,MSFT,54.8
2016-01-05,AAPL,102.71
2016-01-05,MSFT,55.05
2016-01-06,AAPL,100.7
2016-01-06,MSFT,54.05
2016-01-07,AAPL,96.45
2016-01-07,MSFT,52.17
2016-01-08,AAPL,96.96
2016-01-08,MSFT,52.33
2016-01-11,AAPL,98.53
2016-01-11,MSFT,52.3
2016-01-12,AAPL,99.96
2016-01-12,MSFT,52.78
2016-01-13,AAPL,97.39
2016-01-13,MSFT,51.64
2016-01-14,AAPL,99.52
2016-01-14,MSFT,53.11
2016-01-15,AAPL,97.13
2016-01-15,MSFT,50.99
2016-01-19,AAPL,96.66
2016-01-19,MSFT,50.56
2016-01-20,AAPL,96.79
2016-01-20,MSFT,50.79
2016-01-21,AAPL,96.3
2016-01-21,MSFT,50.48
2016-01-22,AAPL,101.42
2016-01-22,MSFT,52.29
2016-01-25,AAPL,99.44
2016-01-25,MSFT,51.79
2016-01-26,AAPL,99.99
2016-01-26,MSFT,52.17
2016-01-27,AAPL,93.42
2016-01-27,MSFT,51.22
2016-01-28,AAPL,94.09
2016-01-28,MSFT,52.055
2016-01-29,AAPL,97.34
2016-01-29,MSFT,55.09
2016-02-01,AAPL,96.43
2016-02-01,MSFT,54.71
2016-02-02,AAPL,94.48
2016-02-02,MSFT,53.0
2016-02-03,AAPL,96.35
2016-02-03,MSFT,52.16
2016-02-04,AAPL,96.6
2016-02-04,MSFT,52.0
2016-02-05,AAPL,94.02
2016-02-05,MSFT,50.16
2016-02-08,AAPL,95.01
2016-02-08,MSFT,49.41
2016-02-09,AAPL,94.99
2016-02-09,MSFT,49.28
2016-02-10,AAPL,94.27
2016-02-10,MSFT,49.71
2016-02-11,AAPL,93.7
2016-02-11,MSFT,49.69
2016-02-12,AAPL,93.99
2016-02-12,MSFT,50.5
2016-02-16,AAPL,96.64
2016-02-16,MSFT,51.09
2016-02-17,AAPL,98.12
2016-02-17,MSFT,52.42
2016-02-18,AAPL,96.26
2016-02-18,MSFT,52.19
2016-02-19,AAPL,96.04
2016-02-19,MSFT,51.82
2016-02-22,AAPL,96.88
2016-02-22,MSFT,52.65
2016-02-23,AAPL,94.69
2016-02-23,MSFT,51.18
2016-02-24,AAPL,96.1
2016-02-24,MSFT,51.36
2016-02-25,AAPL,96.76
2016-02-25,MSFT,52.1
2016-02-26,AAPL,96.91
2016-02-26,MSFT,51.3
2016-02-29,AAPL,96.69
2016-02-29,MSFT,50.88
2016-03-01,AAPL,100.53
2016-03-01,MSFT,52.58
2016-03-02,AAPL,100.75
2016-03-02,MSFT,52.95
2016-03-03,AAPL,101.5
2016-03-03,MSFT,52.35
2016-03-04,AAPL,103.01
2016-03-04,MSFT,52.03
2016-03-07,AAPL,101.87
2016-03-07,MSFT,51.03
2016-03-08,AAPL,101.03
2016-03-08,MSFT,51.65
2016-03-09,AAPL,101.12
2016-03-09,MSFT,52.84
2016-03-10,AAPL,101.17
2016-03-10,MSFT,52.05
2016-03-11,AAPL,102.26
2016-03-11,MSFT,53.07
2016-03-14,AAPL,102.52
2016-03-14,MSFT,53.17
2016-03-15,AAPL,104.58
2016-03-15,MSFT,53.59
2016-03-16,AAPL,105.97
2016-03-16,MSFT,54.35
2016-03-17,AAPL,105.8
2016-03-17,MSFT,54.66
2016-03-18,AAPL,105.92
2016-03-18,MSFT,53.49
2016-03-21,AAPL,105.91
2016-03-21,MSFT,53.86
2016-03-22,AAPL,106.72
2016-03-22,MSFT,54.07
2016-03-23,AAPL,106.13
2016-03-23,MSFT,53.97
2016-03-24,AAPL,105.67
2016-03-24,MSFT,54.21
2016-03-28,AAPL,105.19
2016-03-28,MSFT,53.54
2016-03-29,AAPL,107.68
2016-03-29,MSFT,54.71
2016-03-30,AAPL,109.56
2016-03-30,MSFT,55.05
2016-03-31,AAPL,108.99
2016-03-31,MSFT,55.23
2016-04-01,AAPL,109.99
2016-04-01,MSFT,55.57
2016-04-04,AAPL,111.12
2016-04-04,MSFT,55.43
2016-04-05,AAPL,109.81
2016-04-05,MSFT,54.56
2016-04-06,AAPL,110.96
2016-04-06,MSFT,55.12
2016-04-07,AAPL,108.54
2016-04-07,MSFT,54.46
2016-04-08,AAPL,108.66
2016-04-08,MSFT,54.42
2016-04-11,AAPL,109.02
2016-04-11,MSFT,54.31
2016-04-12,AAPL,110.44
2016-04-12,MSFT,54.65
2016-04-13,AAPL,112.04
2016-04-13,MSFT,55.35
2016-04-14,AAPL,112.1
2016-04-14,MSFT,55.36
2016-04-15,AAPL,109.85
2016-04-15,MSFT,55.65
2016-04-18,AAPL,107.48
2016-04-18,MSFT,56.46
2016-04-19,AAPL,106.91
2016-04-19,MSFT,56.39
2016-04-20,AAPL,107.13
2016-04-20,MSFT,55.59
2016-04-21,AAPL,105.97
2016-04-21,MSFT,55.78
2016-04-22,AAPL,105.68
2016-04-22,MSFT,51.78
2016-04-25,AAPL,105.08
2016-04-25,MSFT,52.11
2016-04-26,AAPL,104.35
2016-04-26,MSFT,51.44
2016-04-27,AAPL,97.82
2016-04-27,MSFT,50.94
2016-04-28,AAPL,94.83
2016-04-28,MSFT,49.9
2016-04-29,AAPL,93.74
2016-04-29,MSFT,49.87
2016-05-02,AAPL,93.64
2016-05-02,MSFT,50.61
2016-05-03,AAPL,95.18
2016-05-03,MSFT,49.78
2016-05-04,AAPL,94.19
2016-05-04,MSFT,49.87
2016-05-05,AAPL,93.24
2016-05-05,MSFT,49.94
2016-05-06,AAPL,92.72
2016-05-06,MSFT,50.39
2016-05-09,AAPL,92.79
2016-05-09,MSFT,50.07
2016-05-10,AAPL,93.42
2016-05-10,MSFT,51.02
2016-05-11,AAPL,92.51
2016-05-11,MSFT,51.05
2016-05-12,AAPL,90.34
2016-05-12,MSFT,51.51
2016-05-13,AAPL,90.52
2016-05-13,MSFT,51.08
2016-05-16,AAPL,93.88
2016-05-16,MSFT,51.83
2016-05-17,AAPL,93.49
2016-05-17,MSFT,50.51
2016-05-18,AAPL,94.56
2016-05-18,MSFT,50.81
2016-05-19,AAPL,94.2
2016-05-19,MSFT,50.32
2016-05-20,AAPL,95.22
2016-05-20,MSFT,50.62
2016-05-23,AAPL,96.43
2016-05-23,MSFT,50.03
2016-05-24,AAPL,97.9
2016-05-24,MSFT,51.59
2016-05-25,AAPL,99.62
2016-05-25,MSFT,52.12
2016-05-26,AAPL,100.41
2016-05-26,MSFT,51.89
2016-05-27,AAPL,100.35
2016-05-27,MSFT,52.32
2016-05-31,AAPL,99.86
2016-05-31,MSFT,53.0
2016-06-01,AAPL,98.46
2016-06-01,MSFT,52.85
2016-06-02,AAPL,97.72
2016-06-02,MSFT,52.48
2016-06-03,AAPL,97.92
2016-06-03,MSFT,51.79
2016-06-06,AAPL,98.63
2016-06-06,MSFT,52.13
2016-06-07,AAPL,99.03
2016-06-07,MSFT,52.1
2016-06-08,AAPL,98.94
2016-06-08,MSFT,52.04
2016-06-09,AAPL,99.65
2016-06-09,MSFT,51.62
2016-06-10,AAPL,98.83
2016-06-10,MSFT,51.48
2016-06-13,AAPL,97.34
2016-06-13,MSFT,50.14
2016-06-14,AAPL,97.46
2016-06-14,MSFT,49.83
2016-06-15,AAPL,97.14
2016-06-15,MSFT,49.69
2016-06-16,AAPL,97.55
2016-06-16,MSFT,50.39
2016-06-17,AAPL,95.33
2016-06-17,MSFT,50.13
2016-06-20,AAPL,95.1
2016-06-20,MSFT,50.07
2016-06-21,AAPL,95.91
2016-06-21,MSFT,51.19
2016-06-22,AAPL,95.55
2016-06-22,MSFT,50.99
2016-06-23,AAPL,96.1
2016-06-23,MSFT,51.91
2016-06-24,AAPL,93.4
2016-06-24,MSFT,49.83
2016-06-27,AAPL,92.04
2016-06-27,MSFT,48.43
2016-06-28,AAPL,93.59
2016-06-28,MSFT,49.44
2016-06-29,AAPL,94.4
2016-06-29,MSFT,50.54
2016-06-30,AAPL,95.6
2016-06-30,MSFT,51.17
2016-07-01,AAPL,95.89
2016-07-01,MSFT,51.16
2016-07-05,AAPL,94.99
2016-07-05,MSFT,51.17
2016-07-06,AAPL,95.53
2016-07-06,MSFT,51.38
2016-07-07,AAPL,95.94
2016-07-07,MSFT,51.38
2016-07-08,AAPL,96.68
2016-07-08,MSFT,52.3
2016-07-11,AAPL,96.98
2016-07-11,MSFT,52.59
2016-07-12,AAPL,97.42
2016-07-12,MSFT,53.21
2016-07-13,AAPL,96.87
2016-07-13,MSFT,53.51
2016-07-14,AAPL,98.79
2016-07-14,MSFT,53.74
2016-07-15,AAPL,98.78
2016-07-15,MSFT,53.7
2016-07-18,AAPL,99.83
2016-07-18,MSFT,53.96
2016-07-19,AAPL,99.87
2016-07-19,MSFT,53.09
2016-07-20,AAPL,99.96
2016-07-20,MSFT,55.91
2016-07-21,AAPL,99.43
2016-07-21,MSFT,55.8
2016-07-22,AAPL,98.66
2016-07-22,MSFT,56.57
2016-07-25,AAPL,97.34
2016-07-25,MSFT,56.73
2016-07-26,AAPL,96.67
2016-07-26,MSFT,56.76
2016-07-27,AAPL,102.95
2016-07-27,MSFT,56.19
2016-07-28,AAPL,104.34
2016-07-28,MSFT,56.21
2016-07-29,AAPL,104.21
2016-07-29,MSFT,56.68
2016-08-01,AAPL,106.05
2016-08-01,MSFT,56.58
2016-08-02,AAPL,104.48
2016-08-02,MSFT,56.58
2016-08-03,AAPL,105.79
2016-08-03,MSFT,56.97
2016-08-04,AAPL,105.87
2016-08-04,MSFT,57.39
2016-08-05,AAPL,107.48
2016-08-05,MSFT,57.96
2016-08-08,AAPL,108.37
2016-08-08,MSFT,58.06
2016-08-09,AAPL,108.81
2016-08-09,MSFT,58.2
2016-08-10,AAPL,108.0
2016-08-10,MSFT,58.02
2016-08-11,AAPL,107.93
2016-08-11,MSFT,58.3
2016-08-12,AAPL,108.18
2016-08-12,MSFT,57.94
2016-08-15,AAPL,109.48
2016-08-15,MSFT,58.12
2016-08-16,AAPL,109.38
2016-08-16,MSFT,57.44
2016-08-17,AAPL,109.22
2016-08-17,MSFT,57.56
2016-08-18,AAPL,109.08
2016-08-18,MSFT,57.6
2016-08-19,AAPL,109.36
2016-08-19,MSFT,57.62
2016-08-22,AAPL,108.51
2016-08-22,MSFT,57.67
2016-08-23,AAPL,108.85
2016-08-23,MSFT,57.89
2016-08-24,AAPL,108.03
2016-08-24,MSFT,57.95
2016-08-25,AAPL,107.57
2016-08-25,MSFT,58.17
2016-08-26,AAPL,106.94
2016-08-26,MSFT,58.03
2016-08-29,AAPL,106.82
2016-08-29,MSFT,58.1
2016-08-30,AAPL,106.0
2016-08-30,MSFT,57.89
2016-08-31,AAPL,106.1
2016-08-31,MSFT,57.46
2016-09-01,AAPL,106.73
2016-09-01,MSFT,57.59
2016-09-02,AAPL,107.73
2016-09-02,MSFT,57.67
2016-09-06,AAPL,107.7
